trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.18, 'e': 0.02451245483619269}",30,20,17.46095527542557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.18, 'e': 0.024267330287830763}",25,0,34.31593920821957,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.18, 'e': 0.024024656984952455}",30,21,14.987826834998334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.18, 'e': 0.02378441041510293}",25,8,25.636190132835786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.18, 'e': 0.0235465663109519}",20,0,24.060052453392167,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.18, 'e': 0.02331110064784238}",20,7,22.396789841028934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.18, 'e': 0.02307798964136396}",25,17,13.176355830981468,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.18, 'e': 0.022847209744950317}",30,10,39.169019691665106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.18, 'e': 0.022618737647500813}",20,12,15.5860926010353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.18, 'e': 0.022392550271025807}",25,1,35.222588285191506,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.18, 'e': 0.022168624768315548}",20,13,14.548564870974314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.18, 'e': 0.021946938520632394}",25,16,19.953484510396017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.18, 'e': 0.02172746913542607}",20,11,15.031069572687503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.18, 'e': 0.021510194444071807}",25,6,36.104377707540166,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.18, 'e': 0.021295092499631088}",20,11,12.771696586362904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.18, 'e': 0.02108214157463478}",20,13,11.887035262998609,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.18, 'e': 0.02087132015888843}",20,0,31.050853426591583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.18, 'e': 0.020662606957299545}",20,2,26.704074569265533,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.18, 'e': 0.02045598088772655}",30,15,30.603469792532984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.18, 'e': 0.020251421078849283}",20,9,20.780268528567785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.18, 'e': 0.02004890686806079}",25,16,15.137800671673368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.18, 'e': 0.019848417799380184}",20,5,26.692555147543146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.18, 'e': 0.01964993362138638}",20,0,25.247984276845504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.18, 'e': 0.019453434285172516}",25,20,8.848996267776496,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.18, 'e': 0.01925889994232079}",20,0,13.529146885911144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
394,False,"{'a': 0.18, 'e': 0.019066310942897582}",25,18,17.250586836359577,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.18, 'e': 0.01887564783346861}",25,3,32.53387735006769,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.18, 'e': 0.018686891355133923}",25,14,15.578234901142041,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.18, 'e': 0.01850002244158258}",20,13,13.817976276678703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.18, 'e': 0.018315022217166757}",20,9,18.82532318636619,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.18, 'e': 0.018131871994995087}",25,14,20.620561875655596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.18, 'e': 0.017950553275045137}",20,1,32.189178045293794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.18, 'e': 0.017771047742294686}",20,7,19.143927969880085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.18, 'e': 0.01759333726487174}",25,0,40.86165545559694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.18, 'e': 0.017417403892223023}",20,2,27.958950184434787,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.18, 'e': 0.01724322985330079}",20,0,29.14069495800612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
405,False,"{'a': 0.18, 'e': 0.017070797554767782}",30,16,20.369763778369446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.18, 'e': 0.016900089579220106}",25,10,25.989233707412033,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.18, 'e': 0.016731088683427903}",25,0,22.452409009768203,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
408,False,"{'a': 0.18, 'e': 0.016563777796593626}",20,0,29.948744337488602,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.18, 'e': 0.016398140018627688}",20,12,14.208735111583897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.18, 'e': 0.01623415861844141}",25,12,22.055775025559786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.18, 'e': 0.016071817032256998}",25,15,18.58598283010092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.18, 'e': 0.015911098861934425}",25,20,9.480842860912704,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.18, 'e': 0.015751987873315082}",25,20,7.279836149128078,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.18, 'e': 0.015594467994581931}",25,19,-29.28574369148886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
415,False,"{'a': 0.18, 'e': 0.015438523314636111}",20,14,10.817264840168312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.18, 'e': 0.01528413808148975}",20,9,20.617138563290823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.18, 'e': 0.015131296700674854}",20,0,33.158390933850214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.18, 'e': 0.014979983733668104}",20,1,26.889588409976174,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.18, 'e': 0.014830183896331423}",25,12,20.013370576731383,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.18, 'e': 0.014681882057368109}",30,20,11.323056217820913,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.18, 'e': 0.014535063236794427}",20,8,19.66660171745222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.18, 'e': 0.014389712604426484}",25,13,22.97250073286828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.18, 'e': 0.014245815478382218}",30,4,1.2690926170079377,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
424,False,"{'a': 0.18, 'e': 0.014103357323598397}",30,11,10.060748755767456,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
425,False,"{'a': 0.18, 'e': 0.013962323750362412}",20,6,26.05326345964631,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.18, 'e': 0.013822700512858787}",25,3,34.90975826714562,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.18, 'e': 0.013684473507730199}",20,3,28.60190141903873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.18, 'e': 0.013547628772652897}",20,11,13.861564252562834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.18, 'e': 0.013412152484926368}",25,4,35.341736854243095,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.18, 'e': 0.013278030960077104}",25,15,17.18317809044344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.18, 'e': 0.013145250650476333}",30,0,40.21235456495536,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.18, 'e': 0.01301379814397157}",30,19,11.788361481413185,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.18, 'e': 0.012883660162531854}",20,14,14.325546124554627,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.18, 'e': 0.012754823560906535}",25,14,24.455697568458767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.18, 'e': 0.01262727532529747}",20,15,9.047170994966322,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.18, 'e': 0.012501002572044496}",30,18,24.212779195255866,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.18, 'e': 0.01237599254632405}",25,5,27.654864851637015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.18, 'e': 0.012252232620860809}",25,1,37.98049188850834,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.18, 'e': 0.012129710294652202}",20,0,28.61737876029292,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
440,False,"{'a': 0.18, 'e': 0.01200841319170568}",30,15,26.138985754542333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.18, 'e': 0.011888329059788622}",25,11,22.276509416644686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.18, 'e': 0.011769445769190735}",25,5,34.390093787660064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.18, 'e': 0.011651751311498829}",35,21,23.047025970962864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.18, 'e': 0.01153523379838384}",30,21,17.090668404044113,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.18, 'e': 0.011419881460400001}",30,4,-1.2656187916231243,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
446,False,"{'a': 0.18, 'e': 0.011305682645796001}",20,9,-1.5544802449211392,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
447,False,"{'a': 0.18, 'e': 0.011192625819338041}",20,2,26.65788357572343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.18, 'e': 0.011080699561144661}",20,14,10.827318785048579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.18, 'e': 0.010969892565533214}",20,8,22.47899984912172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.18, 'e': 0.010860193639877882}",25,12,22.179610530071635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.18, 'e': 0.010751591703479103}",20,0,19.977175195161948,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
452,False,"{'a': 0.18, 'e': 0.010644075786444312}",25,15,-1.9128387907084798,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
453,False,"{'a': 0.18, 'e': 0.01053763502857987}",20,2,18.526549738533756,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.18, 'e': 0.01043225867829407}",25,8,27.979476994017627,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.18, 'e': 0.01032793609151113}",25,13,21.732249271436576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.18, 'e': 0.010224656730596018}",20,9,16.058626202041474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.18, 'e': 0.010122410163290057}",20,0,28.591539529344704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.18, 'e': 0.010021186061657156}",30,17,27.300223977096426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.18, 'e': 0.009920974201040586}",20,14,11.200289481015155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.18, 'e': 0.009821764459030179}",25,3,38.613910352175154,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.18, 'e': 0.009723546814439878}",25,11,25.13330159805698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.18, 'e': 0.009626311346295479}",20,0,33.405161838293225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.18, 'e': 0.009530048232832523}",25,0,35.481017244101885,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.18, 'e': 0.009434747750504199}",20,12,-4.306343867171625,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
465,False,"{'a': 0.18, 'e': 0.009340400272999157}",20,16,9.410507129048225,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.18, 'e': 0.009246996270269165}",20,13,14.249346416828708,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.18, 'e': 0.009154526307566474}",35,17,32.349671831350584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.18, 'e': 0.009062981044490808}",20,15,8.705930532049885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.18, 'e': 0.0089723512340459}",20,11,16.375429683167933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.18, 'e': 0.00888262772170544}",25,0,42.391263420919856,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.18, 'e': 0.008793801444488386}",25,14,21.10857410281227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.18, 'e': 0.008705863430043502}",20,2,33.14466590514404,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.18, 'e': 0.008618804795743068}",30,22,16.196174619458795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.18, 'e': 0.008532616747785637}",20,0,-10.490071277789953,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
475,False,"{'a': 0.18, 'e': 0.00844729058030778}",20,0,27.135910033509543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.18, 'e': 0.008362817674504702}",20,10,23.22427553122482,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.18, 'e': 0.008279189497759656}",30,17,21.54302281566215,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.18, 'e': 0.008196397602782058}",25,20,10.846961512352719,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.18, 'e': 0.008114433626754238}",20,10,18.200187565032905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.18, 'e': 0.008033289290486696}",30,13,29.742628661405668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.18, 'e': 0.00795295639758183}",20,16,5.4710326458219765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.18, 'e': 0.00787342683360601}",25,17,13.410859992549657,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.18, 'e': 0.0077946925652699495}",20,9,19.105745392650217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.18, 'e': 0.00771674563961725}",25,5,30.587490302353505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.18, 'e': 0.007639578183221077}",20,9,20.40924216532144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.18, 'e': 0.0075631824013888665}",25,0,31.302235397554703,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.18, 'e': 0.0074875505773749785}",30,12,28.23731864599275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.18, 'e': 0.007412675071601228}",20,16,7.467071877123595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.18, 'e': 0.007338548320885216}",25,20,8.510807312910593,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.18, 'e': 0.0072651628376763635}",30,19,19.62513711191219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.18, 'e': 0.0071925112092996}",20,15,8.664520189348947,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.18, 'e': 0.007120586097206604}",20,12,16.74702123842857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.18, 'e': 0.007049380236234538}",25,14,19.27988259790801,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.18, 'e': 0.006978886433872193}",20,1,27.298968926107925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.18, 'e': 0.00690909756953347}",25,13,19.562284618727823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.18, 'e': 0.006840006593838136}",20,9,21.220972580721437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.18, 'e': 0.006771606527899755}",25,17,15.17478168276061,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.18, 'e': 0.0067038904626207565}",20,13,11.144481328980564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.18, 'e': 0.006636851557994549}",25,6,34.48102262559524,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.18, 'e': 0.006570483042414603}",20,11,16.632503683758397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.18, 'e': 0.006504778211990457}",20,10,18.306797807631117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.18, 'e': 0.006439730429870553}",25,16,15.36509720937768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.18, 'e': 0.006375333125571847}",25,16,15.563635223067159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.18, 'e': 0.006311579794316129}",20,11,11.162297242042188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.18, 'e': 0.006248463996372967}",20,8,20.166885439208947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.18, 'e': 0.0061859793564092375}",30,24,10.515295031328655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.18, 'e': 0.006124119562845145}",30,18,25.17310407210175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.18, 'e': 0.0060628783672166935}",20,2,31.75814642841322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.18, 'e': 0.006002249583544526}",25,10,27.252690741518705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.18, 'e': 0.005942227087709081}",20,14,11.313625028851646,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.18, 'e': 0.00588280481683199}",20,12,13.629013293728883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.18, 'e': 0.005823976768663671}",30,9,38.94995620025409,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.18, 'e': 0.0057657370009770335}",20,0,25.939242903011007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.18, 'e': 0.005708079630967263}",30,12,33.80268206059356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.18, 'e': 0.00565099883465759}",20,11,17.60752920255978,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.18, 'e': 0.005594488846311015}",20,0,28.990762852214235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.18, 'e': 0.005538543957847904}",20,14,13.300153090670092,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.18, 'e': 0.005483158518269426}",35,21,23.334363910964235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.18, 'e': 0.005428326933086731}",25,12,24.62232313875978,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.18, 'e': 0.005374043663755864}",25,0,34.36776591777345,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.18, 'e': 0.005320303227118305}",35,27,13.677702405587665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.18, 'e': 0.005267100194847122}",35,20,31.437123656657654,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.18, 'e': 0.005214429192898651}",20,0,28.895428705604473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.18, 'e': 0.005162284900969664}",20,0,30.90837146097303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
525,False,"{'a': 0.18, 'e': 0.005110662051959968}",20,8,21.527118368259366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.18, 'e': 0.005059555431440368}",20,16,7.544864736012039,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.18, 'e': 0.005008959877125964}",20,6,24.644484703842153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.18, 'e': 0.0049588702783547045}",20,13,12.40239593232573,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,18,15.241834943888609,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,23,22.777473055439554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,16,6.050927384714677,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,6,25.51410456076509,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,11,17.15404379797529,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,0,39.48478352370507,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,0,29.084577264839417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",25,17,13.151567401103003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,16,8.69139985265314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,11,16.7372614846734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,15,20.282884429887133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,16,26.95262311934419,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",35,18,29.62485794111745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,8,15.94478686831112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,19,19.451783046620918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,12,17.99952049765124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,9,20.72889390025689,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,15,24.90829369055068,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,10,19.110337645304092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,15,16.632545309481824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
